File	Creator	Issue	Volume	Journal	ISSN	ID	Citation	Title	Place Labe	Language	Publisher	Date
History_1a-rdf.tsv	Jackson, I.	4	47	HISTORICAL JOURNAL -LONDON- CAMBRIDGE UNIVERSITY PRESS-	0018-246X	(Uk)RN161497494	HISTORICAL JOURNAL -LONDON- CAMBRIDGE UNIVERSITY PRESS- 47(4), 1041-1054. (2004)	Approaches to the history of readers and reading in eighteenth-century Britain	xxk	eng	CAMBRIDGE UNIVERSITY PRESS	2004
History_1a-rdf.tsv	Stapleton, J.	4	47	HISTORICAL JOURNAL -LONDON- CAMBRIDGE UNIVERSITY PRESS-	0018-246X	(Uk)RN161497550	HISTORICAL JOURNAL -LONDON- CAMBRIDGE UNIVERSITY PRESS- 47(4), 1075-1076. (2004)	Marc Stears Progressives, pluralists and the problems of the state: ideologies of reform in the United States and Britain, 1909-1926	xxk	eng	CAMBRIDGE UNIVERSITY PRESS	2004
History_1a-rdf.tsv	Gill, R.	3	11	EUROPEAN REVIEW OF HISTORY	1350-7486	(Uk)RN161509758	EUROPEAN REVIEW OF HISTORY 11(3), 450-451. (2004)	Pamela J. WALKER, Pulling the Devil's Kingdom Down: The Salvation Army in Victorian Britain	xxk	eng	ROUTLEDGE	2004
History_1a-rdf.tsv	Rendall, J.	4	26	NINETEENTH CENTURY CONTEXTS	0890-5495	(Uk)RN161514339	NINETEENTH CENTURY CONTEXTS 26(4), 355-374. (2004)	Bluestockings and Reviewers: Gender, Power, and Culture in Britain, c. 1800-1830	xxk	eng	GORDON AND BREACH PUBLISHERS	2004
History_1a-rdf.tsv	Winton, C.	2	36	ALBION -ILLINOIS-	0095-1390	(Uk)RN161517033	ALBION -ILLINOIS- 36(2), 310-311. (2004)	Cheryl Wanko. Roles of Authority: Thespian Biography and Celebrity in Eighteenth-Century Britain	xxu	eng	APPALACHIAN STATE UNIVERSITY	2004
History_1a-rdf.tsv	Hunt, T. L.	2	36	ALBION -ILLINOIS-	0095-1390	(Uk)RN161517110	ALBION -ILLINOIS- 36(2), 322-323. (2004)	Jeremy Black and Donald M. Macraild. Nineteenth-Century Britain	xxu	eng	APPALACHIAN STATE UNIVERSITY	2004
History_1a-rdf.tsv	Schneller, B.	2	36	ALBION -ILLINOIS-	0095-1390	(Uk)RN161517123	ALBION -ILLINOIS- 36(2), 324-325. (2004)	Michael Diamond. Victorian Sensation: Or, the Spectacular, the Shocking and the Scandalous in Nineteenth-Century Britain	xxu	eng	APPALACHIAN STATE UNIVERSITY	2004
History_1a-rdf.tsv	Gough, B.	2	36	ALBION -ILLINOIS-	0095-1390	(Uk)RN161517563	ALBION -ILLINOIS- 36(2), 391-392. (2004)	Klaus Dodds. Pink Ice: Britain and the South Atlantic Empire	xxu	eng	APPALACHIAN STATE UNIVERSITY	2004
History_1a-rdf.tsv	James, S.	4	58	FRENCH STUDIES	0016-1128	(Uk)RN161589959	FRENCH STUDIES 58(4), 562-563. (2004)	Review: Mysterymania: The Reception of Eugene Sue in Britain 1838-1860	xxk	eng	Oxford University Press	2004
History_1a-rdf.tsv	Addison, P.	484	119	ENGLISH HISTORICAL REVIEW	0013-8266	(Uk)RN161596824	ENGLISH HISTORICAL REVIEW 119(484), 1365-1368. (2004)	Review: Which People's War? National Identity and Citizenship in Wartime Britain, 1939-1945	xxk	eng	Oxford University Press	2004
History_1a-rdf.tsv	Supple, B.	484	119	ENGLISH HISTORICAL REVIEW	0013-8266	(Uk)RN161596849	ENGLISH HISTORICAL REVIEW 119(484), 1370-1372. (2004)	Review: Two Hegemonies: Britain 1846-1914and the United States 1941-2001	xxk	eng	Oxford University Press	2004
History_1a-rdf.tsv	Smout, T. C.	484	119	ENGLISH HISTORICAL REVIEW	0013-8266	(Uk)RN161596850	ENGLISH HISTORICAL REVIEW 119(484), 1372-1374. (2004)	Review: History, Nationhood and the Question of Britain	xxk	eng	Oxford University Press	2004
History_1a-rdf.tsv	Biagini, E. F.	484	119	ENGLISH HISTORICAL REVIEW	0013-8266	(Uk)RN161597428	ENGLISH HISTORICAL REVIEW 119(484), 1445-1446. (2004)	Review: In Practice: Studies in the Language and Culture of Popular Politics in Modern Britain	xxk	eng	Oxford University Press	2004
History_1a-rdf.tsv	Ruane, K.	484	119	ENGLISH HISTORICAL REVIEW	0013-8266	(Uk)RN161597684	ENGLISH HISTORICAL REVIEW 119(484), 1475-1476. (2004)	Review: All the Way with JFK? Britain, the US, and the Vietnam War	xxk	eng	Oxford University Press	2004
History_1a-rdf.tsv	Cornwall, M.	2	2	CENTRAL EUROPE -MANEY PUBLISHING-	1479-0963	(Uk)RN161631824	CENTRAL EUROPE -MANEY PUBLISHING- 2(2), 181-182. (2004)	Evans, R., Kovac, D. and Ivanickova, E. (eds). Great Britain and Central Europe 1867-1914	xxk	eng	MANEY PUBLISHING	2004
History_1a-rdf.tsv	Kaufman, V. S.	1	40	JOURNAL OF CONTEMPORARY HISTORY -LONDON-	0022-0094	(Uk)RN161753219	JOURNAL OF CONTEMPORARY HISTORY -LONDON- 40(1), 95-114. (2005)	The United States, Britain and the CAT Controversy	xxk	eng	SAGE PUBLICATIONS	2005
History_1a-rdf.tsv	Springhall, J.	1	40	JOURNAL OF CONTEMPORARY HISTORY -LONDON-	0022-0094	(Uk)RN161753220	JOURNAL OF CONTEMPORARY HISTORY -LONDON- 40(1), 115-130. (2005)	`Kicking out the Vietminh': How Britain Allowed France to Reoccupy South Indochina, 1945-46	xxk	eng	SAGE PUBLICATIONS	2005
History_1a-rdf.tsv		1	26	BRITISH HERITAGE	0195-2633	(Uk)RN162193920	BRITISH HERITAGE -HARRISBURG- 26(1), 12-13. (2005)	THE GAME'S AFOOT out and about in Britain	xxk	eng	COWLES MAGAZINES	2005
History_1a-rdf.tsv	Potter, D.	1	35	EUROPEAN HISTORY QUARTERLY	0265-6914	(Uk)RN162253771	EUROPEAN HISTORY QUARTERLY 35(1), 168-170. (2005)	Ronald G. Asch, Nobilities in Transition 1550-1700: Courtiers and Rebels in Britain and Europe	xxk	eng	SAGE PUBLICATIONS	2005
History_1a-rdf.tsv	Klein, S. S.	1	80	SPECULUM -MASSACHUSETTS-	0038-7134	(Uk)RN162304937	SPECULUM -MASSACHUSETTS- 80(1), 233-234. (2005)	Harbus, Antonina, Helena of Britain in Medieval Legend	xxu	eng	MEDIEVAL ACADEMY OF AMERICA	2005
History_1a-rdf.tsv	Lattas, A.	1	52	ETHNOHISTORY	0014-1801	(Uk)RN162688611	ETHNOHISTORY 52(1), 47-80. (2005)	Capitalizing on Complicity: Cargo Cults and the Spirit of Modernity on Bali Island (West New Britain)	xxu	eng	DUKE UNIVERSITY PRESS	2005
History_1a-rdf.tsv	Edgerton, D.	199	78	HISTORICAL RESEARCH -OXFORD-	0950-3471	(Uk)RN162700904	HISTORICAL RESEARCH -OXFORD- 78(199), 96-112. (2005)	Science and the nation: towards new histories of twentieth-Century Britain	xxk	eng	Blackwell Publishers Ltd	2005
History_1a-rdf.tsv	Bowen, H. V.	4	26	INTERNATIONAL HISTORY REVIEW	0707-5332	(Uk)RN163371817	INTERNATIONAL HISTORY REVIEW 26(4), 830-831. (2004)	Frost, Alan. The Global Reach of Empire: Britain's Maritime Expansion in the Indian and Pacific Oceans, 1764-1815	xxc	eng	INTERNATIONAL HISTORY REVIEW	2004
History_1a-rdf.tsv	Lamb, M.	4	26	INTERNATIONAL HISTORY REVIEW	0707-5332	(Uk)RN163371934	INTERNATIONAL HISTORY REVIEW 26(4), 859-860. (2004)	Melancon, Glenn. Britain's China Policy and the Opium Crisis: Balancing Drugs, Violence, and National Honour, 1833-1840	xxc	eng	INTERNATIONAL HISTORY REVIEW	2004
History_1a-rdf.tsv	Hopwood, D.	4	26	INTERNATIONAL HISTORY REVIEW	0707-5332	(Uk)RN163372034	INTERNATIONAL HISTORY REVIEW 26(4), 879-881. (2004)	Paris, Timothy J. Britain, the Hashemites, and Arab Rule, 1920-1925: The Sherifian Solution	xxc	eng	INTERNATIONAL HISTORY REVIEW	2004
History_1a-rdf.tsv	Adamthwaite, A.	4	26	INTERNATIONAL HISTORY REVIEW	0707-5332	(Uk)RN163372070	INTERNATIONAL HISTORY REVIEW 26(4), 888-890. (2004)	Jackson, Julian. The Fall of France: The Nazi Invasion of 1940; Imlay, Talbot C. Facing the Second World War: Strategy, Politics, and Economics in Britain and France, 1938-1940	xxc	eng	INTERNATIONAL HISTORY REVIEW	2004
History_1a-rdf.tsv	Lunn, K.	4	26	INTERNATIONAL HISTORY REVIEW	0707-5332	(Uk)RN163372214	INTERNATIONAL HISTORY REVIEW 26(4), 918-919. (2004)	Bleich, Erik. Race Politics in Britain and France: Ideas and Policymaking since the 1960s	xxc	eng	INTERNATIONAL HISTORY REVIEW	2004
History_1a-rdf.tsv	Heath, E.	2	10	EUROPEAN LEGACY	1084-8770	(Uk)RN163735578	EUROPEAN LEGACY 10(2), 255-256. (2005)	A Companion to Eighteenth-Century Britain. Edited by H. T. Dickinson	xxk	eng	CARFAX	2005
History_1a-rdf.tsv	Mark, C.-K.	1	33	JOURNAL OF IMPERIAL AND COMMONWEALTH HISTORY	0308-6534	(Uk)RN163754471	JOURNAL OF IMPERIAL AND COMMONWEALTH HISTORY 33(1), 51-72. (2005)	Defence or Decolonisation? Britain, the United States, and the Hong Kong Question in 1957	xxk	eng	FRANK CASS AND COMPANY LIMITED	2005
History_1a-rdf.tsv	Thornhill, M.	1	33	JOURNAL OF IMPERIAL AND COMMONWEALTH HISTORY	0308-6534	(Uk)RN163754689	JOURNAL OF IMPERIAL AND COMMONWEALTH HISTORY 33(1), 147-150. (2005)	Britain, Nasser and the Balance of Power in the Middle East 1952-1967: From the Egyptian Revolution to the Six Day War by Robert McNamara	xxk	eng	FRANK CASS AND COMPANY LIMITED	2005
History_1a-rdf.tsv	Ferrell, L. A.	1	44	JOURNAL OF BRITISH STUDIES	0021-9371	(Uk)RN163853760	JOURNAL OF BRITISH STUDIES 44(1), 174-177. (2005)	The Religious Cultures of Early Modern Britain	xxu	eng	UNIVERSITY OF CHICAGO PRESS	2005
History_1a-rdf.tsv	McIntosh, J.	4	35	SIXTEENTH CENTURY JOURNAL	0361-0160	(Uk)RN163892478	SIXTEENTH CENTURY JOURNAL 35(4), 1121-1122. (2005)	Nobilities in Transition, 1550-1700: Courtiers and Rebels in Britain and Europe. Ronald G. Asch	xxu	eng	THE SIXTEENTH CENTURY JOURNAL PUBLISHERS, INC.	2005
History_1a-rdf.tsv	Black, J.	2	49	ORBIS	0030-4387	(Uk)RN163933614	ORBIS -PHILADELPHIA THEN AMSTERDAM- 49(2), 353-365. (2005)	A Post-Imperial Power? Britain and the Royal Navy	ne	eng	Elsevier Science B.V., Amsterdam.	2005
History_1a-rdf.tsv	Lowe, R.	1	16	TWENTIETH CENTURY BRITISH HISTORY	0955-2359	(Uk)RN164072434	TWENTIETH CENTURY BRITISH HISTORY 16(1), 103-115. (2005)	Review: Of Mice and Men: Constructing an Administrative History of Twentieth-century Britain	xxk	eng	Oxford University Press	2005
History_1a-rdf.tsv	Mandler, P.	1	16	TWENTIETH CENTURY BRITISH HISTORY	0955-2359	(Uk)RN164072460	TWENTIETH CENTURY BRITISH HISTORY 16(1), 121-123. (2005)	Review: The Culture of Property: The Crisis of Liberalism in Modern Britain	xxk	eng	Oxford University Press	2005
History_1a-rdf.tsv	Rubinstein, W. D.	1	16	TWENTIETH CENTURY BRITISH HISTORY	0955-2359	(Uk)RN164072483	TWENTIETH CENTURY BRITISH HISTORY 16(1), 126-127. (2005)	Review: An Affluent Society? Britains Post-war `Golden Age' Revisited	xxk	eng	Oxford University Press	2005
History_1a-rdf.tsv	Phillips, J.	1	16	TWENTIETH CENTURY BRITISH HISTORY	0955-2359	(Uk)RN164072513	TWENTIETH CENTURY BRITISH HISTORY 16(1), 52-73. (2005)	Class and Industrial Relations in Britain: The `Long' Mid-century and the Case of Port Transport, c. 1920-70	xxk	eng	Oxford University Press	2005
History_1a-rdf.tsv	Goldsworthy, D.	1	51	AUSTRALIAN JOURNAL OF POLITICS AND HISTORY	0004-9522	(Uk)RN164358573	AUSTRALIAN JOURNAL OF POLITICS AND HISTORY. 51(1), 17-29. (2005)	Australian External Policy and the End of Britain's Empire1	at	eng	Blackwell Publishers Ltd	2005
History_1a-rdf.tsv	Kristensen, J.	1	51	AUSTRALIAN JOURNAL OF POLITICS AND HISTORY	0004-9522	(Uk)RN164358596	AUSTRALIAN JOURNAL OF POLITICS AND HISTORY. 51(1), 40-52. (2005)	"""In Essence still a British Country"": Britain's withdrawal from East of Suez"	at	eng	Blackwell Publishers Ltd	2005
History_1a-rdf.tsv	Rahe, P. A.	1	5	JOURNAL- HISTORICAL SOCIETY BOSTON MASSACHUSETTS	1529-921X	(Uk)RN164360714	JOURNAL- HISTORICAL SOCIETY BOSTON MASSACHUSETTS. 5(1), 29-37. (2005)	Speaking of Books: Britain in Revolution	xxu	eng	Blackwell Publishing Ltd.	2005
History_1a-rdf.tsv	Brodersen, K.	1	280	HISTORISCHE ZEITSCHRIFT	0018-2613	(Uk)RN164440215	HISTORISCHE ZEITSCHRIFT 280(1), 152-153. (2005)	M. Todd (Ed.), A Companion to Roman Britain	gw		BOEHLAU VERLAG HISTORISCHE ANTHROPOLOGIE	2005
History_1a-rdf.tsv	MacKenzie, J. M.	3	74	AFRICA -LONDON- INTERNATIONAL AFRICAN INSTITUTE-	0001-9720	(Uk)RN164550861	AFRICA -LONDON- INTERNATIONAL AFRICAN INSTITUTE- 74(3), 471-473. (2004)	Ronald Hyam and Peter Henshaw, The Lion and the Springbok: Britain and South Africa since the Boer War	xxk	eng	INTERNATIONAL AFRICAN INSTITUTE	2004
History_1a-rdf.tsv	Cressy, D.	3	36	ALBION -ILLINOIS-	0095-1390	(Uk)RN164794580	ALBION -ILLINOIS- 36(3), 515-516. (2004)	Daniel Woolf. The Social Circulation of the Past: English Historical Culture 1500-1730. Adam Fox and Daniel Woolf, eds. The Spoken Word: Oral Culture in Britain 1500-1850	xxu	eng	APPALACHIAN STATE UNIVERSITY	2004
History_1a-rdf.tsv	Oates, R.	3	36	ALBION -ILLINOIS-	0095-1390	(Uk)RN164794604	ALBION -ILLINOIS- 36(3), 519-520. (2004)	Felicity Heal. Reformation in Britain and Ireland	xxu	eng	APPALACHIAN STATE UNIVERSITY	2004
History_1a-rdf.tsv	Juengel, S. J.	3	36	ALBION -ILLINOIS-	0095-1390	(Uk)RN164794645	ALBION -ILLINOIS- 36(3), 526-527. (2004)	Peter de Bolla. The Education of the Eye: Painting, Landscape, and Architecture in Eighteenth-Century Britain	xxu	eng	APPALACHIAN STATE UNIVERSITY	2004
History_1a-rdf.tsv	Paz, D.	3	36	ALBION -ILLINOIS-	0095-1390	(Uk)RN164794750	ALBION -ILLINOIS- 36(3), 542-544. (2004)	James P. Flint. Great Britain and the Holy See: The Diplomatic Relations Question, 1846-1852. Saho Matsumoto-Best. Britain and the Papacy in the Age of Revolution 1846-1851	xxu	eng	APPALACHIAN STATE UNIVERSITY	2004
History_1a-rdf.tsv	Smith, R. W.	3	36	ALBION -ILLINOIS-	0095-1390	(Uk)RN164794774	ALBION -ILLINOIS- 36(3), 547-548. (2004)	"Frank A. J. L. James, ed. ""The Common Purposes of Life"": Science and Society at the Royal Institution of Great Britain"	xxu	eng	APPALACHIAN STATE UNIVERSITY	2004
History_1a-rdf.tsv	Greenwood, S.	3	36	ALBION -ILLINOIS-	0095-1390	(Uk)RN164794828	ALBION -ILLINOIS- 36(3), 554-555. (2004)	Carolyn J. Kitching. Britain and the Geneva Disarmament Conference: A Study in International History	xxu	eng	APPALACHIAN STATE UNIVERSITY	2004
History_1a-rdf.tsv	Reynolds, D.	3	36	ALBION -ILLINOIS-	0095-1390	(Uk)RN164794854	ALBION -ILLINOIS- 36(3), 558-559. (2004)	Robert W. Allen. Churchill's Guests: Britain and the Belgian Exiles During World War II	xxu	eng	APPALACHIAN STATE UNIVERSITY	2004
History_1a-rdf.tsv	Leventhal, F. M.	3	36	ALBION -ILLINOIS-	0095-1390	(Uk)RN164794876	ALBION -ILLINOIS- 36(3), 561-562. (2004)	"Becky E. Conekin. ""The Autobiography of a Nation"": The 1951 Festival of Britain"	xxu	eng	APPALACHIAN STATE UNIVERSITY	2004
History_1a-rdf.tsv	Hutcheson, J. A.	3	36	ALBION -ILLINOIS-	0095-1390	(Uk)RN164794931	ALBION -ILLINOIS- 36(3), 570-571. (2004)	Michael F. Hopkins, Michael D. Kandiah, and Gillian Staerck, eds. Cold War in Britain, 1945-1964: New Perspectives	xxu	eng	APPALACHIAN STATE UNIVERSITY	2004
History_1a-rdf.tsv	Hicks, P.	1	77	JOURNAL OF MODERN HISTORY	0022-2801	(Uk)RN164829817	JOURNAL OF MODERN HISTORY 77(1), 35-69. (2005)	The Roman Matron in Britain: Female Political Influence and Republican Response, ca. 1750-1800	xxu	eng	THE UNIVERSITY OF CHICAGO PRESS	2005
History_1a-rdf.tsv	Williams, L. B.	1	77	JOURNAL OF MODERN HISTORY	0022-2801	(Uk)RN164829945	JOURNAL OF MODERN HISTORY 77(1), 178-179. (2005)	Lawrence Goldman, Science, Reform, and Politics in Victorian Britain: The Social Science Association, 1857-1886	xxu	eng	THE UNIVERSITY OF CHICAGO PRESS	2005
History_1a-rdf.tsv	Aster, S.	1	77	JOURNAL OF MODERN HISTORY	0022-2801	(Uk)RN164829970	JOURNAL OF MODERN HISTORY 77(1), 183-184. (2005)	Christopher Price, Britain, America, and Rearmament in the 1930s: The Cost of Failure	xxu	eng	THE UNIVERSITY OF CHICAGO PRESS	2005
History_1a-rdf.tsv	Mumm, S.	3	39	CANADIAN JOURNAL OF HISTORY	0008-4107	(Uk)RN165426949	CANADIAN JOURNAL OF HISTORY 39(3), 586-587. (2004)	J. Kent, Wesley and the Wesleyans: Religion in Eighteenth-Century Britain	xxc	eng	JOURNAL OF HISTORY CO. LTD.	2004
History_1a-rdf.tsv	Carley, M. J.	3	39	CANADIAN JOURNAL OF HISTORY	0008-4107	(Uk)RN165427038	CANADIAN JOURNAL OF HISTORY 39(3), 603-605. (2004)	T.C. Imlay, Facing the Second World War: Strategy, Politics, and Economics in Britain and France, 1938-1940	xxc	eng	JOURNAL OF HISTORY CO. LTD.	2004
History_1a-rdf.tsv	Black, L.	3	39	CANADIAN JOURNAL OF HISTORY	0008-4107	(Uk)RN165427098	CANADIAN JOURNAL OF HISTORY 39(3), 614-616. (2004)	J. Epstein, In Practice: Studies in the Language and Culture of Popular Politics in Modern Britain	xxc	eng	JOURNAL OF HISTORY CO. LTD.	2004
History_1a-rdf.tsv	Cameron, E. A.	3	39	CANADIAN JOURNAL OF HISTORY	0008-4107	(Uk)RN165427140	CANADIAN JOURNAL OF HISTORY 39(3), 623-624. (2004)	M. Daunton, Just Taxes: The Politics of Taxes in Britain, 1914-1979	xxc	eng	JOURNAL OF HISTORY CO. LTD.	2004
History_1a-rdf.tsv	Lowe, R.	1	19	CONTEMPORARY BRITISH HISTORY	1361-9462	(Uk)RN165573906	CONTEMPORARY BRITISH HISTORY 19(1), 97-98. (2005)	GAZELEY, IAN, Poverty in Britain, 1900-1965	xxk	eng	FRANK CASS & CO LTD	2005
History_1a-rdf.tsv	MacQueen, N.	1	19	CONTEMPORARY BRITISH HISTORY	1361-9462	(Uk)RN165573910	CONTEMPORARY BRITISH HISTORY 19(1), 98-100. (2005)	HYMAN, RONALD AND PETER HENSHAW, The Lion and the Springbok: Britain and South Africa since the Boer War	xxk	eng	FRANK CASS & CO LTD	2005
History_1a-rdf.tsv	Sivasundaram, S.	1	48	HISTORICAL JOURNAL -LONDON- CAMBRIDGE UNIVERSITY PRESS-	0018-246X	(Uk)RN165587040	HISTORICAL JOURNAL -LONDON- CAMBRIDGE UNIVERSITY PRESS- 48(1), 27-64. (2005)	Trading knowledge: the East India Company's elephants in India and Britain	xxk	eng	CAMBRIDGE UNIVERSITY PRESS	2005
History_1a-rdf.tsv	Langhamer, C.	2	40	JOURNAL OF CONTEMPORARY HISTORY -LONDON-	0022-0094	(Uk)RN165883237	JOURNAL OF CONTEMPORARY HISTORY -LONDON- 40(2), 341-362. (2005)	The Meanings of Home in Postwar Britain	xxk	eng	SAGE PUBLICATIONS	2005
History_1a-rdf.tsv	Laakso, S.-R.	2	16	INTERNATIONAL JOURNAL OF MARITIME HISTORY	0843-8714	(Uk)RN165944821	INTERNATIONAL JOURNAL OF MARITIME HISTORY 16(2), 221-246. (2004)	Managing the Distance: Business Information Transmission between Britain and Guiana, 1840	xxc	eng	INTERNATIONAL MARITIME ECONOMIC HISTORY ASSOCIATION	2004
History_1a-rdf.tsv	Lambert, N. A.	2	16	INTERNATIONAL JOURNAL OF MARITIME HISTORY	0843-8714	(Uk)RN165945736	INTERNATIONAL JOURNAL OF MARITIME HISTORY 16(2), 441-443. (2004)	Martin Horn, Britain, France, and the Financing of the First World War and Eric Osborne, Britain's Economic Blockade of Germany, 1914-1919	xxc	eng	INTERNATIONAL MARITIME ECONOMIC HISTORY ASSOCIATION	2004
History_1a-rdf.tsv	Cortazzi, H.	1	36	ASIAN AFFAIRS -LONDON-	0306-8374	(Uk)RN166171828	ASIAN AFFAIRS -LONDON- 36(1), 54-65. (2005)	BRITAIN AND JAPAN: DID THE DIPLOMATS MAKE ANY DIFFERENCE?	xxk	eng	ROYAL SOCIETY FOR ASIAN AFFAIRS	2005
History_1a-rdf.tsv	Huggins, M.	5	55	HISTORY TODAY	0018-2753	(Uk)RN166410275	HISTORY TODAY 55(5), 55-61. (2005)	Oop for t' Coop: Sporting Identity in Britain	xxk	eng	HISTORY TODAY LTD	2005
History_1a-rdf.tsv	Stolberg, E.-M.	1	53	JAHRBUCHER FUR GESCHICHTE OSTEUROPAS	0021-4019	(Uk)RN166420269	JAHRBUCHER FUR GESCHICHTE OSTEUROPAS 53(1), 149-150. (2005)	Jennifer Siegel Endgame. Britain, Russia, and the Final Struggle for Central Asia	gw		FRANZ STEINER VERLAG WIESBADEN GMBH	2005
History_1a-rdf.tsv	Thomas, M.	2	35	EUROPEAN HISTORY QUARTERLY	0265-6914	(Uk)RN166839360	EUROPEAN HISTORY QUARTERLY 35(2), 358-360. (2005)	Talbot C. Imlay, Facing the Second World War: Strategy, Politics and Economics in Britain and France, 1938-1940	xxk	eng	SAGE PUBLICATIONS	2005
History_1a-rdf.tsv	Ion, A. H.	1	27	INTERNATIONAL HISTORY REVIEW	0707-5332	(Uk)RN166966266	INTERNATIONAL HISTORY REVIEW 27(1), 181-182. (2005)	Snow, Philip. The Fall of Hong Kong: Britain, China, and the Japanese Occupation	xxc	eng	INTERNATIONAL HISTORY REVIEW	2005
History_1a-rdf.tsv	Ashton, N. J.	1	27	INTERNATIONAL HISTORY REVIEW	0707-5332	(Uk)RN166966344	INTERNATIONAL HISTORY REVIEW 27(1), 197-198. (2005)	Almog, Orna. Britain, Israel, and the United States, 1955-1958: Beyond Suez	xxc	eng	INTERNATIONAL HISTORY REVIEW	2005
History_1a-rdf.tsv	Whitman, R.	5	61	WORLD TODAY	0043-9134	(Uk)RN167123314	WORLD TODAY -LONDON- OXFORD UNIVERSITY PRESS THEN THE ROYAL INSTITUTE OF INTERNATIONAL AFFAIRS- 61(5), 26-27	BRITAIN AND EUROPE - THE BUDGET Cashback Crisis	xxk	eng		
History_1a-rdf.tsv	Zweiniger-Bargielowska, I.	2	44	JOURNAL OF BRITISH STUDIES	0021-9371	(Uk)RN167165113	JOURNAL OF BRITISH STUDIES 44(2), 239-273. (2005)	The Culture of the Abdomen: Obesity and Reducing in Britain, circa 1900-1939	xxu	eng	UNIVERSITY OF CHICAGO PRESS	2005
History_1a-rdf.tsv	Shepard, A.	2	44	JOURNAL OF BRITISH STUDIES	0021-9371	(Uk)RN167165136	JOURNAL OF BRITISH STUDIES 44(2), 281-295. (2005)	From Anxious Patriarchs to Refined Gentlemen? Manhood in Britain, circa 1500-1700	xxu	eng	UNIVERSITY OF CHICAGO PRESS	2005
History_1a-rdf.tsv	Tosh, J.	2	44	JOURNAL OF BRITISH STUDIES	0021-9371	(Uk)RN167165163	JOURNAL OF BRITISH STUDIES 44(2), 330-342. (2005)	Masculinities in an Industrializing Society: Britain, 1800-1914	xxu	eng	UNIVERSITY OF CHICAGO PRESS	2005
History_1a-rdf.tsv	Roper, M.	2	44	JOURNAL OF BRITISH STUDIES	0021-9371	(Uk)RN167165174	JOURNAL OF BRITISH STUDIES 44(2), 343-362. (2005)	"Between Manliness and Masculinity: The ""War Generation"" and the Psychology of Fear in Britain, 1914-1950"	xxu	eng	UNIVERSITY OF CHICAGO PRESS	2005
History_1a-rdf.tsv	Harling, P.	2	44	JOURNAL OF BRITISH STUDIES	0021-9371	(Uk)RN167165289	JOURNAL OF BRITISH STUDIES 44(2), 380-381. (2005)	Public Debt and the Birth of the Democratic State: France and Great Britain	xxu	eng	UNIVERSITY OF CHICAGO PRESS	2005
History_1a-rdf.tsv	Mori, J.	2	44	JOURNAL OF BRITISH STUDIES	0021-9371	(Uk)RN167165319	JOURNAL OF BRITISH STUDIES 44(2), 385-386. (2005)	The Amiens Truce: Britain and Bonaparte, 1801-1803	xxu	eng	UNIVERSITY OF CHICAGO PRESS	2005
History_1a-rdf.tsv	Cooper, R. G. S.	2	39	MODERN ASIAN STUDIES	0026-749X	(Uk)RN167442339	MODERN ASIAN STUDIES 39(2), 489-497. (2005)	Captives Britain, Empire and the World, 1600-1850. By Linda Colley	xxk	eng	CAMBRIDGE UNIVERSITY PRESS	2005
History_1a-rdf.tsv	Grenville, J.	1	36	SIXTEENTH CENTURY JOURNAL	0361-0160	(Uk)RN167520169	SIXTEENTH CENTURY JOURNAL 36(1), 313-314. (2005)	Town Houses of Medieval Britain. Anthony Quiney	xxu	eng	THE SIXTEENTH CENTURY JOURNAL PUBLISHERS, INC.	2005
History_1a-rdf.tsv	PITTS, M.	2	24	OXFORD JOURNAL OF ARCHAEOLOGY	0262-5253	(Uk)RN167567780	OXFORD JOURNAL OF ARCHAEOLOGY 24(2), 143-161. (2005)	POTS AND PITS: DRINKING AND DEPOSITION IN LATE IRON AGE SOUTH-EAST BRITAIN	xxk	eng	Blackwell Publishers Ltd	2005
History_1a-rdf.tsv	SAUER, E.	2	24	OXFORD JOURNAL OF ARCHAEOLOGY	0262-5253	(Uk)RN167567804	OXFORD JOURNAL OF ARCHAEOLOGY 24(2), 199-214. (2005)	FORUM GERMANORUM IN NORTH-WEST ITALY: THE HOME COMMUNITY AND LIFE OF ARGUABLY THE EARLIEST KNOWN LEGIONARY VETERAN IN BRITAIN	xxk	eng	Blackwell Publishers Ltd	2005
History_1a-rdf.tsv	Taylor, J.	200	78	HISTORICAL RESEARCH -OXFORD-	0950-3471	(Uk)RN167717389	HISTORICAL RESEARCH -OXFORD- 78(200), 230-252. (2005)	Commercial fraud and public men in Victorian Britain	xxk	eng	Blackwell Publishers Ltd	2005
History_1a-rdf.tsv	Boyce, S.	1	39	NEW ZEALAND JOURNAL OF HISTORY	0028-8322	(Uk)RN167831836	NEW ZEALAND JOURNAL OF HISTORY 39(1), 75-92. (2005)	`In Spite of Tooley Street, Montagu Norman, and The Reserve Bank's Governor': Recolonization or the Eclipse of Colonial Financial Ties with Britain in the 1930s?	nz	eng	UNIVERSITY OF AUCKLAND	2005
History_1a-rdf.tsv	Vaughan, J.	2	19	CONTEMPORARY BRITISH HISTORY	1361-9462	(Uk)RN167995504	CONTEMPORARY BRITISH HISTORY 19(2), 151-168. (2005)	`A Certain Idea of Britain': British Cultural Diplomacy in the Middle East, 1945-57	xxk	eng	FRANK CASS & CO LTD	2005
